idFactura;idReserva;idServicio;idProducto;cantidad
1247;228616;43;69;13
1248;91495;46;68;15
1249;125853;49;70;69
1250;68536;40;67;14
1251;108325;40;67;87
1252;173959;43;69;52
1253;109438;40;67;81
1254;208294;37;66;90
1255;107;43;69;98
1256;214777;49;70;18
1257;98905;37;66;11
1258;180510;40;67;54
1259;234791;49;70;42
1260;218301;40;67;28
1261;198138;43;69;4
1262;201319;55;71;79
1263;182210;49;70;77
1264;126476;43;69;55
1265;206566;49;70;49
1266;142328;49;70;84
1267;67163;40;67;73
1268;129094;40;67;83
1269;73243;49;70;97
1270;247742;40;67;78
1271;170382;37;66;96
1272;99569;37;66;6
1273;99774;49;70;20
1274;208165;49;70;18
1275;214051;55;71;24
1276;74601;46;68;37
1277;142413;55;71;73
1278;216048;40;67;97
1279;8872;43;69;65
1280;69732;55;71;80
1281;173765;43;69;59
1282;13798;43;69;25
1283;44063;46;68;85
1284;208458;40;67;76
1285;209182;49;70;37
1286;157651;55;71;75
1287;155791;55;71;61
1288;87916;49;70;98
1289;8237;49;70;32
1290;103059;37;66;21
1291;63389;43;69;24
1292;113948;55;71;81
1293;13458;55;71;81
1294;43736;37;66;54
1295;65780;40;67;85
1296;166339;37;66;66
1297;129147;49;70;78
1298;4637;55;71;80
1299;211552;55;71;34
1300;233091;37;66;56
1301;142304;37;66;42
1302;70457;40;67;45
1303;49775;49;70;73
1304;35050;46;68;87
1305;95473;46;68;87
1306;188166;55;71;58
1307;71492;43;69;100
1308;133298;49;70;45
1309;244532;37;66;47
1310;105096;43;69;45
1311;48289;49;70;75
1312;79130;43;69;55
1313;221209;40;67;28
1314;174864;55;71;67
1315;183772;43;69;66
1316;185921;49;70;97
1317;195234;55;71;45
1318;117287;40;67;68
1319;209357;37;66;53
1320;66760;43;69;89
1321;77933;37;66;9
1322;125620;43;69;36
1323;95357;40;67;62
1324;197661;43;69;38
1325;6876;43;69;64
1326;66754;40;67;81
1327;102795;37;66;51
1328;193348;37;66;2
1329;191329;46;68;65
1330;18360;55;71;5
1331;148577;43;69;42
1332;235793;37;66;83
1333;199273;49;70;76
1334;167896;49;70;22
1335;219943;49;70;1
1336;242223;40;67;92
1337;143798;40;67;87
1338;39747;43;69;2
1339;142560;40;67;8
1340;83163;49;70;86
1341;85444;40;67;18
1342;168046;46;68;58
1343;92433;37;66;91
1344;63619;46;68;95
1345;181029;49;70;4
1346;81356;49;70;72
1347;68566;49;70;25
1348;119297;46;68;88
1349;163942;49;70;70
1350;57472;37;66;97
1351;189121;49;70;100
1352;77458;49;70;33
1353;61819;43;69;71
1354;183730;49;70;55
1355;114624;49;70;74
1356;129202;40;67;10
1357;246091;55;71;78
1358;65388;43;69;20
1359;80129;37;66;84
1360;213732;49;70;3
1361;106666;37;66;85
1362;162686;37;66;96
1363;66388;43;69;58
1364;36043;46;68;36
1365;20942;55;71;73
1366;145081;40;67;3
1367;145607;46;68;38
1368;119916;55;71;26
1369;118548;43;69;38
1370;74315;40;67;66
1371;249405;55;71;96
1372;237952;37;66;55
1373;85892;49;70;40
1374;160302;49;70;27
1375;85862;49;70;68
1376;183606;46;68;62
1377;160320;37;66;78
1378;8104;49;70;77
1379;51534;49;70;32
1380;33904;55;71;84
1381;244631;55;71;21
1382;249225;46;68;5
1383;6754;55;71;38
1384;53244;37;66;42
1385;73709;49;70;28
1386;237679;55;71;32
1387;125808;55;71;78
1388;51300;37;66;17
1389;95494;46;68;51
1390;101950;46;68;10
1391;81599;40;67;81
1392;82509;43;69;81
1393;13172;40;67;80
1394;65431;49;70;34
1395;91850;46;68;94
1396;26560;37;66;73
1397;79186;43;69;11
1398;964;46;68;30
1399;21371;37;66;30
1400;109709;43;69;9
1401;205244;49;70;67
1402;93824;43;69;63
1403;9876;37;66;94
1404;100924;43;69;23
1405;28472;46;68;67
1406;215509;46;68;80
1407;49618;49;70;3
1408;51884;37;66;64
1409;206705;49;70;91
1410;122940;40;67;42
1411;245790;55;71;45
1412;55068;43;69;69
1413;64542;37;66;20
1414;154422;46;68;94
1415;57340;49;70;25
1416;122746;43;69;45
1417;455;49;70;75
1418;7538;40;67;83
1419;227660;49;70;44
1420;243107;49;70;88
1421;218722;37;66;78
1422;53601;46;68;3
1423;101221;49;70;49
1424;158671;55;71;60
1425;49739;49;70;98
1426;15703;43;69;46
1427;139928;55;71;17
1428;155291;40;67;33
1429;33127;37;66;54
1430;100207;46;68;99
1431;124365;46;68;4
1432;208759;46;68;5
1433;215388;49;70;46
1434;4920;43;69;75
1435;138602;55;71;43
1436;172180;43;69;25
1437;39396;46;68;88
1438;64913;43;69;24
1439;106488;55;71;67
1440;70111;43;69;58
1441;230584;40;67;92
1442;75517;43;69;29
1443;36441;40;67;95
1444;80355;43;69;43
1445;54247;49;70;62
1446;98839;37;66;97
1447;72714;49;70;91
1448;115913;43;69;70
1449;196412;37;66;4
1450;128340;40;67;53
1451;6839;46;68;46
1452;210183;43;69;96
1453;7320;37;66;95
1454;6464;46;68;60
1455;80483;43;69;51
1456;212589;43;69;42
1457;74922;55;71;99
1458;214807;40;67;32
1459;168151;40;67;5
1460;33465;55;71;71
1461;164649;46;68;33
1462;182605;55;71;41
1463;25602;40;67;76
1464;173770;37;66;88
1465;92722;46;68;19
1466;78341;40;67;76
1467;70789;40;67;13
1468;164081;49;70;64
1469;152078;37;66;22
1470;44045;43;69;84
1471;109294;46;68;16
1472;238772;55;71;13
1473;30717;46;68;35
1474;208931;49;70;28
1475;201126;37;66;90
1476;80807;49;70;87
1477;127031;40;67;12
1478;68526;55;71;94
1479;144938;40;67;89
1480;10962;55;71;65
1481;80454;43;69;74
1482;209716;43;69;3
1483;191032;46;68;60
1484;153143;55;71;23
1485;21285;37;66;6
1486;238305;49;70;52
1487;147119;49;70;38
1488;54039;40;67;67
1489;230146;46;68;31
1490;65056;37;66;66
1491;58413;49;70;99
1492;125569;40;67;54
1493;177638;43;69;77
1494;159632;49;70;75
1495;206357;55;71;18
1496;111527;37;66;52
1497;24666;55;71;82
1498;245250;55;71;89
1499;225546;37;66;20
1500;24679;49;70;10
1501;179466;40;67;85
1502;65494;55;71;62
1503;118660;55;71;8
1504;224157;37;66;86
1505;103384;40;67;77
1506;86814;55;71;71
1507;144370;43;69;10
1508;136509;40;67;71
1509;215844;55;71;73
1510;221166;55;71;85
1511;41661;43;69;8
1512;217959;43;69;38
1513;49486;37;66;6
1514;131466;43;69;55
1515;37269;43;69;77
1516;109760;40;67;38
1517;184729;37;66;31
1518;241054;37;66;20
1519;127867;46;68;76
1520;11835;37;66;100
1521;92655;37;66;64
1522;104888;55;71;3
1523;214520;43;69;15
1524;101772;37;66;3
1525;17738;49;70;34
1526;213094;37;66;12
1527;80362;55;71;21
1528;211356;49;70;31
1529;212332;49;70;20
1530;22753;55;71;35
1531;241161;43;69;96
1532;21886;49;70;23
1533;228401;37;66;35
1534;122586;55;71;7
1535;214637;46;68;49
1536;190659;55;71;78
1537;102219;55;71;27
1538;138726;49;70;91
1539;66338;49;70;34
1540;20939;49;70;35
1541;185534;37;66;89
1542;153838;37;66;71
1543;92946;43;69;1
1544;25429;37;66;87
1545;165432;49;70;57
1546;82116;46;68;83
1547;55689;40;67;51
1548;34464;40;67;97
1549;48523;43;69;48
1550;223262;37;66;6
1551;183639;49;70;82
1552;186211;49;70;27
1553;111437;49;70;72
1554;241841;40;67;29
1555;106191;46;68;20
1556;202530;49;70;99
1557;214887;46;68;27
1558;79241;46;68;81
1559;51162;55;71;41
1560;209084;49;70;18
1561;6027;40;67;5
1562;22060;37;66;75
1563;6700;55;71;77
1564;103660;55;71;56
1565;222047;46;68;75
1566;88702;43;69;61
1567;229476;46;68;14
1568;156560;37;66;19
1569;35929;37;66;60
1570;178651;40;67;3
1571;169526;40;67;52
1572;98056;55;71;59
1573;105406;49;70;13
1574;54229;46;68;37
1575;137850;43;69;14
1576;200227;37;66;54
1577;247967;49;70;59
1578;4681;40;67;49
1579;238434;55;71;79
1580;128328;43;69;62
1581;116112;46;68;58
1582;218925;40;67;73
1583;31482;49;70;60
1584;118829;46;68;88
1585;246711;55;71;35
1586;238756;40;67;65
1587;90119;49;70;4
1588;165152;37;66;89
1589;165431;40;67;63
1590;97650;49;70;46
1591;146172;37;66;63
1592;177772;49;70;85
1593;235169;49;70;34
1594;122553;55;71;89
1595;107782;49;70;9
1596;100266;55;71;83
1597;174405;40;67;22
1598;153952;49;70;100
1599;182524;49;70;65
1600;117833;55;71;47
1601;128692;43;69;3
1602;235307;49;70;98
1603;106318;49;70;37
1604;155562;55;71;79
1605;31743;43;69;7
1606;199561;46;68;98
1607;165964;46;68;85
1608;47881;55;71;79
1609;90215;49;70;62
1610;43944;43;69;8
1611;59167;49;70;87
1612;9826;40;67;66
1613;162745;40;67;8
1614;203413;43;69;2
1615;124653;40;67;69
1616;165291;46;68;9
1617;232580;40;67;69
1618;88085;40;67;47
1619;24707;55;71;65
1620;59158;43;69;75
1621;74372;49;70;32
1622;68998;37;66;95
1623;238414;55;71;69
1624;86078;49;70;95
1625;57718;40;67;48
1626;245026;40;67;63
1627;187607;40;67;2
1628;28038;40;67;61
1629;204221;55;71;30
1630;182936;40;67;90
1631;122969;55;71;1
1632;122376;40;67;31
1633;153817;46;68;90
1634;143163;55;71;19
1635;12109;55;71;73
1636;161683;43;69;54
1637;21545;37;66;51
1638;76778;40;67;71
1639;141869;43;69;41
1640;74752;40;67;37
1641;168095;49;70;7
1642;191748;40;67;37
1643;220236;46;68;26
1644;220237;40;67;72
1645;224012;49;70;94
1646;137127;55;71;45
1647;38637;49;70;51
1648;241350;55;71;35
1649;112262;55;71;4
1650;149315;40;67;31
1651;149817;37;66;40
1652;173645;55;71;91
1653;8971;37;66;7
1654;38399;43;69;85
1655;82496;46;68;26
1656;93727;55;71;20
1657;216096;40;67;57
1658;227360;55;71;25
1659;244950;43;69;78
1660;220302;49;70;98
1661;226027;43;69;62
1662;189547;55;71;21
1663;14581;40;67;14
1664;164547;37;66;1
1665;54874;40;67;36
1666;123435;37;66;26
1667;157774;40;67;60
1668;223621;37;66;85
1669;146436;46;68;84
1670;72457;37;66;54
1671;88470;43;69;82
1672;133824;46;68;88
1673;19590;40;67;78
1674;146851;37;66;60
1675;32232;46;68;25
1676;247481;49;70;36
1677;245754;43;69;35
1678;58053;40;67;56
1679;166637;46;68;47
1680;212818;49;70;82
1681;169079;55;71;80
1682;133657;49;70;58
1683;198666;43;69;74
1684;206522;43;69;66
1685;123936;40;67;37
1686;64479;40;67;43
1687;191501;40;67;87
1688;247117;49;70;54
1689;219645;49;70;99
1690;162747;37;66;50
1691;98799;37;66;65
1692;130457;40;67;16
1693;244398;49;70;48
1694;99317;37;66;8
1695;207339;43;69;73
1696;134295;37;66;53
1697;154709;37;66;9
1698;112045;40;67;30
1699;23964;46;68;46
1700;52559;37;66;2
1701;245293;43;69;40
1702;155900;55;71;60
1703;113923;55;71;94
1704;18601;49;70;14
1705;235499;49;70;8
1706;17642;49;70;78
1707;163407;43;69;60
1708;110632;55;71;20
1709;203228;37;66;2
1710;46088;43;69;36
1711;186941;55;71;73
1712;246572;46;68;20
1713;110174;49;70;32
1714;35756;40;67;70
1715;213809;46;68;100
1716;16151;46;68;89
1717;91633;55;71;90
1718;70105;55;71;4
1719;110512;43;69;72
1720;93813;46;68;58
1721;71435;43;69;10
1722;123234;55;71;50
1723;168035;37;66;98
1724;11731;46;68;15
1725;214833;40;67;32
1726;146880;40;67;92
1727;246306;46;68;87
1728;16414;49;70;26
1729;132721;46;68;72
1730;36538;49;70;1
1731;38724;37;66;15
1732;241750;37;66;87
1733;199959;37;66;78
1734;110869;49;70;36
1735;114631;55;71;6
1736;202907;46;68;1
1737;235150;43;69;90
1738;221845;46;68;55
1739;161684;43;69;69
1740;77342;49;70;93
1741;27768;40;67;15
1742;21827;37;66;53
1743;10354;40;67;72
1744;61604;49;70;21
1745;157653;43;69;30
1746;46234;55;71;42
1747;239721;43;69;2
1748;40759;40;67;45
1749;178720;43;69;75
1750;42150;40;67;51
1751;246624;43;69;38
1752;63688;55;71;67
1753;243020;49;70;89
1754;44587;40;67;91
1755;235347;49;70;47
1756;161558;37;66;34
1757;20094;46;68;54
1758;246377;40;67;73
1759;62309;40;67;25
1760;68231;43;69;84
1761;70385;43;69;59
1762;183154;55;71;10
1763;38229;37;66;57
1764;40896;37;66;24
1765;79395;46;68;65
1766;79537;49;70;17
1767;9349;40;67;29
1768;249536;49;70;65
1769;248139;37;66;34
1770;119989;37;66;28
1771;64966;46;68;56
1772;5285;46;68;52
1773;97729;49;70;29
1774;47189;49;70;28
1775;45129;43;69;33
1776;192578;37;66;45
1777;92418;46;68;88
1778;118894;49;70;32
1779;231758;46;68;4
1780;240272;37;66;99
1781;2146;40;67;22
1782;584;49;70;64
1783;241671;49;70;62
1784;127482;40;67;70
1785;26968;43;69;99
1786;22351;43;69;21
1787;246632;37;66;61
1788;205057;46;68;8
1789;83113;55;71;90
1790;45099;40;67;48
1791;82107;55;71;86
1792;51854;40;67;44
1793;197136;46;68;90
1794;220036;40;67;24
1795;148728;43;69;98
1796;28385;40;67;41
1797;208189;55;71;87
1798;73907;49;70;100
1799;184781;37;66;59
1800;87734;37;66;99
1801;23979;49;70;82
1802;136438;55;71;14
1803;107194;49;70;59
1804;186934;49;70;81
1805;45815;55;71;91
1806;130073;49;70;75
1807;36237;46;68;39
1808;70921;40;67;12
1809;6260;37;66;62
1810;84195;49;70;56
1811;75894;46;68;77
1812;21627;43;69;81
1813;21653;46;68;56
1814;135332;55;71;81
1815;142971;43;69;94
1816;8627;43;69;90
1817;9351;46;68;60
1818;226342;40;67;44
1819;204133;43;69;70
1820;105321;43;69;27
1821;158674;46;68;83
1822;52151;49;70;49
1823;74105;37;66;79
1824;249447;46;68;81
1825;237291;43;69;22
1826;3377;43;69;56
1827;234668;55;71;80
1828;9276;49;70;69
1829;105367;37;66;32
1830;196420;43;69;55
1831;225146;49;70;25
1832;189547;55;71;8
1833;133293;49;70;77
1834;37178;37;66;7
1835;19111;49;70;87
1836;47918;49;70;56
1837;49508;37;66;26
1838;19976;55;71;85
1839;122523;40;67;89
1840;199953;46;68;63
1841;145550;46;68;90
1842;107841;43;69;28
1843;58936;55;71;28
1844;215246;40;67;60
1845;241342;40;67;47
1846;147911;40;67;82
1847;130506;49;70;50
1848;178161;46;68;31
1849;77530;49;70;32
1850;51233;43;69;28
1851;192217;40;67;77
1852;236322;49;70;26
1853;84923;43;69;58
1854;71483;43;69;30
1855;37109;43;69;61
1856;64607;37;66;99
1857;198708;46;68;47
1858;129545;46;68;58
1859;158986;40;67;55
1860;148825;46;68;14
1861;113716;55;71;3
1862;149108;55;71;3
1863;142550;46;68;79
1864;134045;43;69;56
1865;25675;49;70;20
1866;240291;49;70;34
1867;117628;43;69;86
1868;133028;40;67;79
1869;68425;46;68;86
1870;149248;37;66;20
1871;247572;37;66;84
1872;88284;40;67;35
1873;196153;40;67;47
1874;230203;46;68;70
1875;205558;46;68;84
1876;9875;43;69;35
1877;107072;49;70;74
1878;58169;55;71;99
1879;138972;40;67;85
1880;155400;55;71;30
1881;237235;37;66;36
1882;81236;43;69;46
1883;187267;40;67;13
1884;43652;46;68;40
1885;227250;40;67;100
1886;181222;55;71;3
1887;212170;49;70;92
1888;129930;37;66;96
1889;15384;46;68;35
1890;56664;55;71;27
1891;113905;46;68;49
1892;84687;43;69;19
1893;126201;49;70;92
1894;243544;46;68;96
1895;21606;46;68;3
1896;205846;40;67;19
1897;171630;49;70;8
1898;79652;43;69;77
1899;162708;55;71;60
1900;215622;37;66;80
1901;76280;49;70;54
1902;123944;40;67;49
1903;166301;49;70;21
1904;162215;43;69;59
1905;237274;37;66;37
1906;103323;40;67;6
1907;222206;43;69;51
1908;178749;43;69;31
1909;144472;43;69;100
1910;33418;49;70;4
1911;143323;37;66;13
1912;117239;46;68;70
1913;221926;49;70;3
1914;123387;43;69;35
1915;117599;46;68;16
1916;73735;40;67;56
1917;77402;49;70;60
1918;216454;49;70;8
1919;44773;43;69;13
1920;228903;55;71;34
1921;238544;55;71;2
1922;204160;55;71;28
1923;247284;46;68;85
1924;224970;46;68;22
1925;229791;49;70;93
1926;147802;37;66;8
1927;77091;43;69;7
1928;2933;40;67;15
1929;80116;43;69;71
1930;43457;43;69;40
1931;138746;43;69;30
1932;20029;46;68;98
1933;128160;37;66;19
1934;71336;55;71;15
1935;175206;40;67;10
1936;49123;49;70;54
1937;120832;40;67;7
1938;207607;40;67;36
1939;184498;43;69;41
1940;223128;46;68;29
1941;136521;55;71;59
1942;102077;40;67;89
1943;17653;46;68;89
1944;2491;46;68;89
1945;135433;43;69;56
1946;100443;46;68;20
1947;14538;40;67;91
1948;242363;55;71;100
1949;2829;46;68;44
1950;114849;46;68;92
1951;24421;37;66;40
1952;41613;46;68;7
1953;49228;49;70;6
1954;227120;49;70;20
1955;1691;49;70;64
1956;152402;55;71;93
1957;187049;55;71;91
1958;83769;46;68;47
1959;174896;49;70;28
1960;116732;43;69;39
1961;142755;49;70;27
1962;214322;49;70;89
1963;195677;43;69;51
1964;56990;43;69;76
1965;42682;43;69;22
1966;37064;46;68;33
1967;176374;40;67;58
1968;32568;37;66;98
1969;229480;46;68;38
1970;230974;40;67;81
1971;167974;43;69;35
1972;182074;43;69;25
1973;52114;46;68;64
1974;167453;55;71;11
1975;83090;43;69;60
1976;141759;37;66;7
1977;141395;46;68;76
1978;223414;40;67;92
1979;167409;37;66;79
1980;183219;43;69;16
1981;51462;43;69;95
1982;59537;43;69;13
1983;82339;37;66;7
1984;228466;49;70;34
1985;186610;49;70;12
1986;28335;49;70;49
1987;50191;37;66;81
1988;125198;55;71;64
1989;45541;55;71;65
1990;89541;40;67;4
1991;184724;46;68;8
1992;95964;37;66;54
1993;131061;37;66;7
1994;33025;49;70;83
1995;137382;43;69;9
1996;74374;49;70;45
1997;169919;37;66;80
1998;93979;43;69;69
1999;131353;46;68;81
2000;104202;40;67;23
2001;68827;55;71;41
2002;42086;43;69;79
2003;182166;37;66;95
2004;247573;55;71;69
2005;162350;37;66;13
2006;10608;46;68;64
2007;112216;49;70;78
2008;56636;49;70;40
2009;26697;46;68;45
2010;228260;55;71;12
2011;30849;46;68;80
2012;100950;49;70;36
2013;119462;49;70;91
2014;162032;55;71;11
2015;99889;46;68;26
2016;36906;37;66;50
2017;124663;40;67;34
2018;231301;37;66;54
2019;236910;37;66;22
2020;96816;55;71;62
2021;91689;55;71;91
2022;132473;43;69;88
2023;248226;43;69;29
2024;25735;49;70;45
2025;207454;55;71;65
2026;241895;43;69;20
2027;50583;46;68;16
2028;22061;37;66;50
2029;112284;46;68;46
2030;8868;55;71;93
2031;64247;40;67;22
2032;48220;55;71;15
2033;38310;40;67;90
2034;49923;46;68;45
2035;141609;46;68;73
2036;85475;46;68;85
2037;11639;43;69;75
2038;242052;46;68;58
2039;1435;40;67;36
2040;102608;49;70;18
2041;5592;40;67;98
2042;79597;37;66;79
2043;181963;49;70;49
2044;240330;37;66;23
2045;141035;43;69;54
2046;158764;40;67;63
2047;21173;43;69;10
2048;208810;49;70;13
2049;134237;49;70;36
2050;153037;43;69;28
2051;216334;43;69;13
2052;2332;55;71;40
2053;83567;43;69;47
2054;51269;40;67;46
2055;28956;46;68;60
2056;207550;55;71;58
2057;29951;46;68;86
2058;106541;46;68;67
2059;233953;55;71;46
2060;145314;55;71;54
2061;54410;43;69;68
2062;173990;37;66;52
2063;75014;46;68;64
2064;186267;37;66;49
2065;55580;55;71;4
2066;107629;46;68;11
2067;244438;43;69;89
2068;135244;40;67;58
2069;197990;43;69;59
2070;213059;37;66;42
2071;177799;49;70;3
2072;140157;37;66;89
2073;115798;55;71;92
2074;192503;40;67;74
2075;59345;37;66;95
2076;79291;49;70;81
2077;150233;49;70;26
2078;200998;43;69;63
2079;143867;37;66;8
2080;139276;49;70;86
2081;127764;49;70;57
2082;203531;43;69;45
2083;176321;46;68;1
2084;79456;55;71;91
2085;1953;55;71;22
2086;32930;55;71;36
2087;154749;40;67;65
2088;138174;40;67;78
2089;233982;46;68;3
2090;103558;40;67;20
2091;81339;46;68;83
2092;165055;43;69;53
2093;80769;37;66;5
2094;46859;49;70;4
2095;206233;55;71;26
2096;57368;55;71;68
2097;248413;46;68;100
2098;228233;43;69;46
2099;216072;46;68;31
2100;214634;40;67;88
2101;204664;43;69;17
2102;136977;46;68;17
2103;184753;49;70;55
2104;7850;40;67;52
2105;15206;49;70;10
2106;102074;37;66;21
2107;39173;43;69;96
2108;144638;55;71;67
2109;43942;46;68;59
2110;158966;43;69;25
2111;92314;49;70;59
2112;11232;55;71;99
2113;238316;55;71;48
2114;125178;40;67;39
2115;222073;49;70;80
2116;79398;37;66;61
2117;731;46;68;64
2118;150207;49;70;78
2119;167077;37;66;56
2120;16274;43;69;92
2121;167818;37;66;54
2122;119987;40;67;41
2123;87260;40;67;96
2124;175860;55;71;11
2125;31105;55;71;50
2126;210393;37;66;19
2127;22937;49;70;69
2128;54176;46;68;86
2129;135777;43;69;36
2130;58163;37;66;67
2131;16093;43;69;98
2132;32718;37;66;22
2133;4276;40;67;81
2134;131624;40;67;10
2135;49483;43;69;2
2136;109913;55;71;99
2137;187480;46;68;58
2138;171602;55;71;96
2139;137661;43;69;32
2140;191481;49;70;7
2141;137541;37;66;19
2142;44353;43;69;48
2143;122970;55;71;63
2144;186279;55;71;10
2145;116748;55;71;19
2146;38116;49;70;46
